client_id,first_name,last_name,email,passport_id,registration_date,status,age,gender,income_level,last_active_date,community_id,transaction_frequency
client_1013,Joseph,Gonzalez,client1013@ex.com,AB1013123,2023-10-17,active,33,male,low,2025-03-19,10,low
client_1014,Susan,Wilson,client1014@ex.com,AB1014123,2024-05-30,active,26,female,medium,2025-04-14,10,low
client_1015,Thomas,Anderson,client1015@ex.com,AB1015123,2023-12-12,active,31,male,medium,2025-02-27,10,medium
client_1016,Jessica,Thomas,client1016@ex.com,AB1016123,2024-07-25,active,29,female,low,2025-03-10,10,low
client_1017,Charles,Taylor,client1017@ex.com,AB1017123,2023-02-07,active,34,male,medium,2025-04-03,10,low
client_1018,Sarah,Moore,client1018@ex.com,AB1018123,2024-09-20,active,27,female,high,2025-02-16,10,medium
client_1019,Christopher,Jackson,client1019@ex.com,AB1019123,2023-04-03,active,32,male,medium,2025-03-31,10,low
client_1020,Karen,Martin,client1020@ex.com,AB1020123,2024-11-16,active,25,female,low,2025-04-24,10,low
client_1021,Daniel,Lee,client1021@ex.com,AB1021123,2023-06-29,active,30,male,medium,2025-02-09,10,low
client_1022,Nancy,Perez,client1022@ex.com,AB1022123,2024-01-11,active,35,female,medium,2025-03-22,10,medium
client_1023,Matthew,Thompson,client1023@ex.com,AB1023123,2023-08-24,active,28,male,low,2025-04-17,10,low
client_1024,Lisa,White,client1024@ex.com,AB1024123,2024-04-06,active,33,female,medium,2025-02-02,10,low
client_1025,Anthony,Harris,client1025@ex.com,AB1025123,2023-11-19,active,26,male,high,2025-03-15,10,medium
client_1026,Margaret,Sanchez,client1026@ex.com,AB1026123,2024-06-02,active,31,female,medium,2025-04-08,10,low
client_1027,Donald,Clark,client1027@ex.com,AB1027123,2023-01-15,active,29,male,low,2025-02-21,10,low
client_1028,Sandra,Ramirez,client1028@ex.com,AB1028123,2024-08-28,active,34,female,medium,2025-03-06,10,low
client_1029,Mark,Lewis,client1029@ex.com,AB1029123,2023-04-10,active,27,male,medium,2025-04-29,10,medium
client_1030,Ashley,Robinson,client1030@ex.com,AB1030123,2024-10-23,active,32,female,low,2025-02-14,10,low
client_1031,Steven,Walker,client1031@ex.com,AB1031123,2023-07-06,active,25,male,medium,2025-03-27,10,low
client_1032,Kimberly,Young,client1032@ex.com,AB1032123,2024-02-19,active,30,female,high,2025-04-20,10,medium
client_1033,Paul,Allen,client1033@ex.com,AB1033123,2023-09-02,active,35,male,medium,2025-02-05,10,low
client_1034,Emily,King,client1034@ex.com,AB1034123,2024-05-15,active,28,female,low,2025-03-18,10,low
client_1035,Andrew,Wright,client1035@ex.com,AB1035123,2023-12-28,active,33,male,medium,2025-04-13,10,low
client_1036,Donna,Scott,client1036@ex.com,AB1036123,2024-07-11,active,26,female,medium,2025-02-26,10,medium
client_1037,Joshua,Torres,client1037@ex.com,AB1037123,2023-02-24,active,31,male,low,2025-03-09,10,low
client_1038,Michelle,Nguyen,client1038@ex.com,AB1038123,2024-09-06,active,29,female,medium,2025-04-02,10,low
client_1039,Kenneth,Hill,client1039@ex.com,AB1039123,2023-04-19,active,34,male,high,2025-02-15,10,medium
client_1040,Carol,Flores,client1040@ex.com,AB1040123,2024-11-01,active,27,female,medium,2025-03-30,10,low
client_1041,Kevin,Green,client1041@ex.com,AB1041123,2023-06-14,active,32,male,low,2025-04-23,10,low
client_1042,Amanda,Adams,client1042@ex.com,AB1042123,2024-01-27,active,25,female,medium,2025-02-08,10,low
client_1043,Brian,Nelson,client1043@ex.com,AB1043123,2023-09-09,active,30,male,medium,2025-03-21,10,medium
client_1044,Melissa,Baker,client1044@ex.com,AB1044123,2024-04-22,active,35,female,low,2025-04-16,10,low
client_1045,Edward,Hall,client1045@ex.com,AB1045123,2023-11-05,active,28,male,medium,2025-02-01,10,low
client_1046,Deborah,Rivera,client1046@ex.com,AB1046123,2024-06-18,active,33,female,high,2025-03-14,10,medium
client_1047,Ronald,Campbell,client1047@ex.com,AB1047123,2023-01-31,active,26,male,medium,2025-04-07,10,low
client_1048,Stephanie,Mitchell,client1048@ex.com,AB1048123,2024-08-13,active,31,female,low,2025-02-20,10,low
client_1049,Timothy,Carter,client1049@ex.com,AB1049123,2023-03-26,active,29,male,medium,2025-03-05,10,low
client_1050,Rebecca,Roberts,client1050@ex.com,AB1050123,2024-10-09,active,34,female,medium,2025-04-28,10,medium
client_1051,Jason,Gomez,client1051@ex.com,AB1051123,2023-05-22,active,27,male,low,2025-02-13,10,low
client_1052,Laura,Phillips,client1052@ex.com,AB1052123,2024-12-04,active,32,female,medium,2025-03-26,10,low
client_1053,Jeffrey,Evans,client1053@ex.com,AB1053123,2023-07-17,active,25,male,high,2025-04-19,10,medium
client_1054,Cynthia,Turner,client1054@ex.com,AB1054123,2024-03-01,active,30,female,medium,2025-02-04,10,low
client_1055,Ryan,Diaz,client1055@ex.com,AB1055123,2023-10-14,active,35,male,low,2025-03-17,10,low
client_1056,Kathleen,Parker,client1056@ex.com,AB1056123,2024-05-27,active,28,female,medium,2025-04-10,10,low
client_1057,Jacob,Cruz,client1057@ex.com,AB1057123,2023-12-09,active,33,male,medium,2025-02-23,10,medium
client_1058,Sharon,Edwards,client1058@ex.com,AB1058123,2024-07-22,active,26,female,low,2025-03-08,10,low
client_1059,Gary,Collins,client1059@ex.com,AB1059123,2023-02-04,active,31,male,medium,2025-04-01,10,low
client_1060,Heather,Reyes,client1060@ex.com,AB1060123,2024-09-17,active,29,female,high,2025-02-14,10,medium
client_1061,Nicholas,Stewart,client1061@ex.com,AB1061123,2023-04-30,active,34,male,medium,2025-03-29,10,low
client_1062,Amy,Morris,client1062@ex.com,AB1062123,2024-11-12,active,27,female,low,2025-04-22,10,low
client_1063,Eric,Morales,client1063@ex.com,AB1063123,2023-06-25,active,32,male,medium,2025-02-07,10,low
client_1064,Shirley,Murphy,client1064@ex.com,AB1064123,2024-02-07,active,25,female,medium,2025-03-20,10,medium
client_1065,Stephen,Cook,client1065@ex.com,AB1065123,2023-09-20,active,30,male,low,2025-04-15,10,low
client_1066,Anna,Rogers,client1066@ex.com,AB1066123,2024-05-03,active,35,female,medium,2025-02-28,10,low
client_1067,Jonathan,Gutierrez,client1067@ex.com,AB1067123,2023-11-16,active,28,male,high,2025-03-13,10,medium
client_1068,Brenda,Ortiz,client1068@ex.com,AB1068123,2024-06-29,active,33,female,medium,2025-04-06,10,low
client_1069,Larry,Morgan,client1069@ex.com,AB1069123,2023-01-12,active,26,male,low,2025-02-19,10,low
client_1070,Pamela,Cooper,client1070@ex.com,AB1070123,2024-08-25,active,31,female,medium,2025-03-04,10,low
client_1071,Justin,Peterson,client1071@ex.com,AB1071123,2023-04-07,active,29,male,medium,2025-04-27,10,medium
client_1072,Catherine,Bailey,client1072@ex.com,AB1072123,2024-10-20,active,34,female,low,2025-02-12,10,low
client_1073,Scott,Reed,client1073@ex.com,AB1073123,2023-06-03,active,27,male,medium,2025-03-25,10,low
client_1074,Janice,Kelly,client1074@ex.com,AB1074123,2024-01-16,active,32,female,high,2025-04-18,10,medium
client_1075,Brandon,Howard,client1075@ex.com,AB1075123,2023-08-29,active,25,male,medium,2025-02-03,10,low
client_1076,Carolyn,Ramos,client1076@ex.com,AB1076123,2024-04-11,active,30,female,low,2025-03-16,10,low
client_1077,Alexander,Kim,client1077@ex.com,AB1077123,2023-10-24,active,35,male,medium,2025-04-09,10,low
client_1078,Marie,Cox,client1078@ex.com,AB1078123,2024-06-06,active,28,female,medium,2025-02-22,10,medium
client_1079,Jerry,Ward,client1079@ex.com,AB1079123,2023-01-19,active,33,male,low,2025-03-07,10,low
client_1080,Teresa,Richardson,client1080@ex.com,AB1080123,2024-09-02,active,26,female,medium,2025-04-30,10,low
client_1081,Dennis,Watson,client1081@ex.com,AB1081123,2023-05-15,active,31,male,high,2025-02-15,10,medium
client_1082,Denise,Brooks,client1082@ex.com,AB1082123,2024-11-28,active,29,female,medium,2025-03-28,10,low
client_1083,Aaron,Chavez,client1083@ex.com,AB1083123,2023-07-11,active,34,male,low,2025-04-21,10,low
client_1084,Judith,Wood,client1084@ex.com,AB1084123,2024-02-24,active,27,female,medium,2025-02-06,10,low
client_1085,Gregory,James,client1085@ex.com,AB1085123,2023-09-06,active,32,male,medium,2025-03-19,10,medium
client_1086,Julie,Bennett,client1086@ex.com,AB1086123,2024-05-19,active,25,female,low,2025-04-14,10,low
client_1087,Frank,Gray,client1087@ex.com,AB1087123,2023-12-02,active,30,male,medium,2025-02-27,10,low
client_1088,Christina,Mendoza,client1088@ex.com,AB1088123,2024-07-15,active,35,female,high,2025-03-10,10,medium
client_1089,Raymond,Ruiz,client1089@ex.com,AB1089123,2023-03-28,active,28,male,medium,2025-04-03,10,low
client_1090,Evelyn,Hughes,client1090@ex.com,AB1090123,2024-09-10,active,33,female,low,2025-02-16,10,low
client_1091,Peter,Price,client1091@ex.com,AB1091123,2023-05-23,active,26,male,medium,2025-03-31,10,low
client_1092,Virginia,Alvarez,client1092@ex.com,AB1092123,2024-12-06,active,31,female,medium,2025-04-24,10,medium
client_1093,Kyle,Castillo,client1093@ex.com,AB1093123,2023-07-19,active,29,male,low,2025-02-09,10,low
client_1094,Cheryl,Sanders,client1094@ex.com,AB1094123,2024-03-02,active,34,female,medium,2025-03-22,10,low
client_1095,Jeremy,Patel,client1095@ex.com,AB1095123,2023-10-15,active,27,male,high,2025-04-17,10,medium
client_1096,Martha,Myers,client1096@ex.com,AB1096123,2024-05-28,active,32,female,medium,2025-02-02,10,low
client_1097,Douglas,Long,client1097@ex.com,AB1097123,2023-12-11,active,25,male,low,2025-03-15,10,low
client_1098,Diana,Ross,client1098@ex.com,AB1098123,2024-07-24,active,30,female,medium,2025-04-08,10,low
client_1099,Walter,Foster,client1099@ex.com,AB1099123,2023-02-06,active,35,male,medium,2025-02-21,10,medium
client_1100,Andrea,Jimenez,client1100@ex.com,AB1100123,2024-09-19,active,28,female,low,2025-03-06,10,low
client_1101,Juan,Carlos,client1101@ex.com,AB1101123,2023-05-14,active,31,male,medium,2025-04-11,11,low
client_1102,María,González,client1102@ex.com,AB1102123,2024-01-27,active,26,female,low,2025-03-24,11,medium
client_1103,Carlos,Rodríguez,client1103@ex.com,AB1103123,2023-08-09,active,34,male,high,2025-04-17,11,low
client_1104,Ana,Hernández,client1104@ex.com,AB1104123,2024-04-22,active,29,female,medium,2025-02-08,11,low
client_1105,José,López,client1105@ex.com,AB1105123,2023-11-05,active,35,male,low,2025-03-21,11,low
client_1106,Laura,Martínez,client1106@ex.com,AB1106123,2024-06-18,active,24,female,medium,2025-04-04,11,medium
client_1107,Miguel,Pérez,client1107@ex.com,AB1107123,2023-01-31,active,32,male,medium,2025-02-25,11,low
client_1108,Isabel,Sánchez,client1108@ex.com,AB1108123,2024-09-13,active,27,female,low,2025-03-10,11,low
client_1109,Antonio,Ramírez,client1109@ex.com,AB1109123,2023-04-26,active,30,male,medium,2025-04-23,11,low
client_1110,Carmen,Torres,client1110@ex.com,AB1110123,2024-10-09,active,25,female,high,2025-02-16,11,medium
client_1111,Javier,Flores,client1111@ex.com,AB1111123,2023-07-22,active,33,male,medium,2025-03-01,11,low
client_1112,Elena,Díaz,client1112@ex.com,AB1112123,2024-02-04,active,28,female,low,2025-04-14,11,low
client_1113,Manuel,Ortiz,client1113@ex.com,AB1113123,2023-09-17,active,31,male,medium,2025-02-07,11,medium
client_1114,Silvia,Cruz,client1114@ex.com,AB1114123,2024-05-30,active,26,female,medium,2025-03-20,11,low
client_1115,Gabriel,Reyes,client1115@ex.com,AB1115123,2023-12-13,active,34,male,low,2025-04-13,11,low
client_1116,Raquel,Morales,client1116@ex.com,AB1116123,2024-07-26,active,29,female,medium,2025-02-04,11,low
client_1117,David,Gutiérrez,client1117@ex.com,AB1117123,2023-03-09,active,25,male,high,2025-03-17,11,medium
client_1118,Patricia,Álvarez,client1118@ex.com,AB1118123,2024-10-22,active,32,female,medium,2025-04-10,11,low
client_1119,Alejandro,Romero,client1119@ex.com,AB1119123,2023-06-05,active,27,male,low,2025-02-01,11,low
client_1120,Beatriz,Vargas,client1120@ex.com,AB1120123,2024-12-18,active,30,female,medium,2025-03-14,11,low
client_1121,Fernando,Suárez,client1121@ex.com,AB1121123,2023-02-01,active,25,male,medium,2025-04-07,11,medium
client_1122,Mónica,Jiménez,client1122@ex.com,AB1122123,2024-08-14,active,33,female,low,2025-02-28,11,low
client_1123,Sergio,Castro,client1123@ex.com,AB1123123,2023-05-27,active,28,male,medium,2025-03-13,11,low
client_1124,Alicia,Mendoza,client1124@ex.com,AB1124123,2024-01-09,active,31,female,high,2025-04-26,11,medium
client_1125,Pablo,Ramos,client1125@ex.com,AB1125123,2023-08-22,active,26,male,medium,2025-02-19,11,low
client_1126,Cristina,Herrera,client1126@ex.com,AB1126123,2024-04-04,active,34,female,low,2025-03-04,11,low
client_1127,Roberto,Medina,client1127@ex.com,AB1127123,2023-11-17,active,29,male,medium,2025-04-17,11,low
client_1128,Claudia,Vega,client1128@ex.com,AB1128123,2024-06-30,active,25,female,medium,2025-02-10,11,medium
client_1129,Enrique,Domínguez,client1129@ex.com,AB1129123,2023-01-13,active,32,male,low,2025-03-23,11,low
client_1130,Teresa,Navarro,client1130@ex.com,AB1130123,2024-09-26,active,27,female,medium,2025-04-16,11,low
client_1131,Alberto,Molina,client1131@ex.com,AB1131123,2023-04-09,active,30,male,high,2025-02-09,11,medium
client_1132,Natalia,Aguilar,client1132@ex.com,AB1132123,2024-10-22,active,25,female,medium,2025-03-22,11,low
client_1133,Ricardo,Fuentes,client1133@ex.com,AB1133123,2023-07-05,active,33,male,low,2025-04-05,11,low
client_1134,Pilar,Castillo,client1134@ex.com,AB1134123,2024-02-17,active,28,female,medium,2025-02-26,11,low
client_1135,Jorge,Acosta,client1135@ex.com,AB1135123,2023-09-30,active,31,male,medium,2025-03-11,11,medium
client_1136,Lucía,Cabrera,client1136@ex.com,AB1136123,2024-05-13,active,26,female,low,2025-04-24,11,low
client_1137,Francisco,Guerrero,client1137@ex.com,AB1137123,2023-12-26,active,34,male,medium,2025-02-17,11,low
client_1138,Marta,Campos,client1138@ex.com,AB1138123,2024-08-08,active,29,female,high,2025-03-02,11,medium
client_1139,Óscar,Ríos,client1139@ex.com,AB1139123,2023-03-21,active,25,male,medium,2025-04-15,11,low
client_1140,Daniela,Delgado,client1140@ex.com,AB1140123,2024-11-04,active,32,female,low,2025-02-08,11,low
client_1141,Víctor,Blanco,client1141@ex.com,AB1141123,2023-06-17,active,27,male,medium,2025-03-21,11,low
client_1142,Julia,Núñez,client1142@ex.com,AB1142123,2024-01-30,active,30,female,medium,2025-04-14,11,medium
client_1143,Andrés,Salazar,client1143@ex.com,AB1143123,2023-08-12,active,25,male,low,2025-02-05,11,low
client_1144,Eva,Contreras,client1144@ex.com,AB1144123,2024-04-25,active,33,female,medium,2025-03-18,11,low
client_1145,Héctor,Soto,client1145@ex.com,AB1145123,2023-11-08,active,28,male,high,2025-04-11,11,medium
client_1146,Sara,Espinoza,client1146@ex.com,AB1146123,2024-07-21,active,31,female,medium,2025-03-04,11,low
client_1147,Guillermo,Cortés,client1147@ex.com,AB1147123,2023-02-03,active,26,male,low,2025-04-27,11,low
client_1148,Victoria,Pacheco,client1148@ex.com,AB1148123,2024-09-16,active,34,female,medium,2025-02-20,11,low
client_1149,Raúl,Miranda,client1149@ex.com,AB1149123,2023-05-29,active,29,male,medium,2025-03-05,11,medium
client_1150,Lorena,Rojas,client1150@ex.com,AB1150123,2024-12-12,active,25,female,low,2025-04-18,11,low
client_1151,Ignacio,Ponce,client1151@ex.com,AB1151123,2023-08-25,active,32,male,medium,2025-02-11,11,low
client_1152,Marina,Valenzuela,client1152@ex.com,AB1152123,2024-03-08,active,27,female,high,2025-03-24,11,medium
client_1153,Adrián,Silva,client1153@ex.com,AB1153123,2023-10-21,active,30,male,medium,2025-04-17,11,low
client_1154,Carolina,Paredes,client1154@ex.com,AB1154123,2024-06-03,active,25,female,low,2025-02-02,11,low
client_1155,Emilio,Olivares,client1155@ex.com,AB1155123,2023-01-16,active,33,male,medium,2025-03-15,11,low
client_1156,Rocío,Araya,client1156@ex.com,AB1156123,2024-08-29,active,28,female,medium,2025-04-08,11,medium
client_1157,Arturo,Figueroa,client1157@ex.com,AB1157123,2023-04-11,active,31,male,low,2025-02-21,11,low
client_1158,Sofía,Tapia,client1158@ex.com,AB1158123,2024-11-24,active,26,female,medium,2025-03-06,11,low
client_1159,Esteban,Bravo,client1159@ex.com,AB1159123,2023-07-07,active,34,male,high,2025-04-29,11,medium
client_1160,Ángela,Sepúlveda,client1160@ex.com,AB1160123,2024-02-20,active,29,female,medium,2025-02-14,11,low
client_1161,Joaquín,Navarrete,client1161@ex.com,AB1161123,2023-10-03,active,25,male,low,2025-03-27,11,low
client_1162,Verónica,Godoy,client1162@ex.com,AB1162123,2024-05-16,active,32,female,medium,2025-04-20,11,low
client_1163,Felipe,Vergara,client1163@ex.com,AB1163123,2023-12-29,active,27,male,medium,2025-03-13,11,medium
client_1164,Adriana,Bustos,client1164@ex.com,AB1164123,2024-08-11,active,30,female,low,2025-04-06,11,low
client_1165,Luis,Orellana,client1165@ex.com,AB1165123,2023-03-24,active,25,male,medium,2025-02-27,11,low
client_1166,Gabriela,Ibáñez,client1166@ex.com,AB1166123,2024-10-07,active,33,female,high,2025-03-10,11,medium
client_1167,Salvador,Gallardo,client1167@ex.com,AB1167123,2023-06-20,active,28,male,medium,2025-04-23,11,low
client_1168,Susana,Leiva,client1168@ex.com,AB1168123,2024-01-02,active,31,female,low,2025-02-16,11,low
client_1169,Ismael,Escobar,client1169@ex.com,AB1169123,2023-08-15,active,26,male,medium,2025-03-01,11,low
client_1170,Marcela,Poblete,client1170@ex.com,AB1170123,2024-04-28,active,34,female,medium,2025-04-12,11,medium
client_1171,Leonardo,Pino,client1171@ex.com,AB1171123,2023-11-11,active,29,male,low,2025-02-05,11,low
client_1172,Valeria,Peña,client1172@ex.com,AB1172123,2024-07-24,active,25,female,medium,2025-03-18,11,low
client_1173,Tomás,Venegas,client1173@ex.com,AB1173123,2023-02-06,active,32,male,high,2025-04-11,11,medium
client_1174,Ximena,Zambrano,client1174@ex.com,AB1174123,2024-09-19,active,27,female,medium,2025-03-04,11,low
client_1175,Vicente,Alarcón,client1175@ex.com,AB1175123,2023-05-02,active,30,male,low,2025-04-27,11,low
client_1176,Carla,Yáñez,client1176@ex.com,AB1176123,2024-12-15,active,25,female,medium,2025-02-20,11,low
client_1177,Gonzalo,Riquelme,client1177@ex.com,AB1177123,2023-07-28,active,33,male,medium,2025-03-05,11,medium
client_1178,Cecilia,Calderón,client1178@ex.com,AB1178123,2024-03-11,active,28,female,low,2025-04-18,11,low
client_1179,Rodrigo,Maldonado,client1179@ex.com,AB1179123,2023-10-24,active,31,male,medium,2025-02-11,11,low
client_1180,Diana,Becerra,client1180@ex.com,AB1180123,2024-06-06,active,26,female,high,2025-03-24,11,medium
client_1181,Ernesto,Carrasco,client1181@ex.com,AB1181123,2023-01-19,active,34,male,medium,2025-04-17,11,low
client_1182,Fernanda,Saavedra,client1182@ex.com,AB1182123,2024-09-01,active,29,female,low,2025-02-02,11,low
client_1183,Gustavo,Andrade,client1183@ex.com,AB1183123,2023-04-14,active,25,male,medium,2025-03-15,11,low
client_1184,Irene,Parra,client1184@ex.com,AB1184123,2024-11-27,active,32,female,medium,2025-04-08,11,medium
client_1185,Hugo,Salinas,client1185@ex.com,AB1185123,2023-07-10,active,27,male,low,2025-02-21,11,low
client_1186,Josefina,Lara,client1186@ex.com,AB1186123,2024-02-23,active,30,female,medium,2025-03-06,11,low
client_1187,Julio,Donoso,client1187@ex.com,AB1187123,2023-10-06,active,25,male,high,2025-04-29,11,medium
client_1188,Magdalena,Cortes,client1188@ex.com,AB1188123,2024-05-19,active,33,female,medium,2025-02-14,11,low
client_1189,Marcos,Vera,client1189@ex.com,AB1189123,2023-12-31,active,28,male,low,2025-03-27,11,low
client_1190,Margarita,Arellano,client1190@ex.com,AB1190123,2024-08-14,active,31,female,medium,2025-04-20,11,low
client_1191,Mauricio,Jara,client1191@ex.com,AB1191123,2023-03-27,active,26,male,medium,2025-03-13,11,medium
client_1192,Marisol,Dubois,client1192@ex.com,AB1192123,2024-10-10,active,34,female,low,2025-04-06,11,low
client_1193,Nicolás,Martin,client1193@ex.com,AB1193123,2023-06-23,active,29,male,medium,2025-02-27,11,low
client_1194,Olga,Bernard,client1194@ex.com,AB1194123,2024-01-05,active,25,female,high,2025-03-10,11,medium
client_1195,Pedro,Petit,client1195@ex.com,AB1195123,2023-08-18,active,32,male,medium,2025-04-23,11,low
client_1196,Paola,Durand,client1196@ex.com,AB1196123,2024-05-01,active,27,female,low,2025-02-16,11,low
client_1197,Rafael,Leroy,client1197@ex.com,AB1197123,2023-11-14,active,30,male,medium,2025-03-01,11,low


