client_id,first_name,last_name,email,passport_id,registration_date,status,age,gender,income_level,last_active_date,transaction_frequency
client_1047,Matthew,Dunn,client1047@ex.com,AB001047123,2023-11-01,active,34,male,medium,2025-03-08,medium
client_1048,Xiu,Wu,client1048@ex.com,AB001048123,2024-01-15,active,25,female,low,2025-04-05,high
client_1049,Louis,Dubois,client1049@ex.com,AB001049123,2023-05-28,active,41,male,high,2025-02-28,high
client_1050,Carolina,Vega,client1050@ex.com,AB001050123,2024-09-05,active,31,female,medium,2025-04-25,medium
client_1051,Igor,Smirnov,client1051@ex.com,AB001051123,2023-03-12,active,37,male,medium,2025-03-15,medium
client_1052,Zoe,Doyle,client1052@ex.com,AB001052123,2024-06-28,active,28,female,medium,2025-04-12,medium
client_1053,Matteo,Rossi,client1053@ex.com,AB001053123,2023-10-05,active,33,male,medium,2025-03-20,medium
client_1054,Katja,Wagner,client1054@ex.com,AB001054123,2024-02-18,active,26,female,low,2025-04-05,high
client_1055,Takashi,Ito,client1055@ex.com,AB001055123,2023-07-01,active,40,male,high,2025-03-10,high
client_1056,Carmen,Ruiz,client1056@ex.com,AB001056123,2024-05-12,active,31,female,medium,2025-04-22,medium
client_1057,Markus,Müller,client1057@ex.com,AB001057123,2023-12-25,active,38,male,medium,2025-03-25,medium
client_1058,Svetlana,Volkova,client1058@ex.com,AB001058123,2024-10-08,active,27,female,medium,2025-04-28,medium
client_1059,Benjamin,Lynch,client1059@ex.com,AB001059123,2023-04-25,active,44,male,high,2025-02-18,high
client_1060,Chloé,Fournier,client1060@ex.com,AB001060123,2024-08-22,active,25,female,low,2025-04-20,high
client_1061,Hector,Guerrero,client1061@ex.com,AB001061123,2023-09-01,active,32,male,medium,2025-03-18,medium
client_1062,Lena,Schmidt,client1062@ex.com,AB001062123,2024-03-15,active,28,female,medium,2025-04-08,medium
client_1063,Dmitry,Popov,client1063@ex.com,AB001063123,2023-06-05,active,39,male,medium,2025-03-01,medium
client_1064,Sarah,Goodwin,client1064@ex.com,AB001064123,2024-11-25,active,26,female,low,2025-04-30,high
client_1065,Akio,Nakamura,client1065@ex.com,AB001065123,2023-01-15,active,43,male,high,2025-02-20,high
client_1066,Isabella,Santos,client1066@ex.com,AB001066123,2024-04-01,active,30,female,medium,2025-04-15,medium
client_1067,Tobias,Wolf,client1067@ex.com,AB001067123,2023-08-28,active,36,male,medium,2025-03-22,medium
client_1068,Natalia,Morozova,client1068@ex.com,AB001068123,2024-07-08,active,27,female,medium,2025-04-18,medium
client_1069,Ryan,Andrews,client1069@ex.com,AB001069123,2023-11-18,active,35,male,medium,2025-03-08,medium
client_1070,Mei,Chen,client1070@ex.com,AB001070123,2024-01-28,active,24,female,low,2025-04-05,high
client_1071,Pierre,Mercier,client1071@ex.com,AB001071123,2023-05-05,active,41,male,high,2025-02-28,high
client_1072,Valeria,Fuentes,client1072@ex.com,AB001072123,2024-09-15,active,31,female,medium,2025-04-25,medium
client_1073,Sergei,Lebedev,client1073@ex.com,AB001073123,2023-03-25,active,37,male,medium,2025-03-15,medium
client_1074,Olivia,Mills,client1074@ex.com,AB001074123,2024-06-05,active,28,female,medium,2025-04-12,medium
client_1075,Marco,Bianchi,client1075@ex.com,AB001075123,2023-10-15,active,33,male,medium,2025-03-20,medium
client_1076,Katja,Schulz,client1076@ex.com,AB001076123,2024-02-28,active,26,female,low,2025-04-05,high
client_1077,Hiroshi,Yamada,client1077@ex.com,AB001077123,2023-07-15,active,40,male,high,2025-03-10,high
client_1078,Ana,Ortiz,client1078@ex.com,AB001078123,2024-05-22,active,31,female,medium,2025-04-22,medium
client_1079,Lukas,Becker,client1079@ex.com,AB001079123,2023-12-01,active,38,male,medium,2025-03-25,medium
client_1080,Elena,Kozlova,client1080@ex.com,AB001080123,2024-10-18,active,27,female,medium,2025-04-28,medium
client_1081,Nathan,Howard,client1081@ex.com,AB001081123,2023-04-08,active,45,male,high,2025-02-18,high
client_1082,Sophie,Moreau,client1082@ex.com,AB001082123,2024-08-08,active,25,female,low,2025-04-20,high
client_1083,Miguel,Rivera,client1083@ex.com,AB001083123,2023-09-15,active,32,male,medium,2025-03-18,medium
client_1084,Anna,Weber,client1084@ex.com,AB001084123,2024-03-25,active,28,female,medium,2025-04-08,medium
client_1085,Vladimir,Orlov,client1085@ex.com,AB001085123,2023-06-18,active,39,male,medium,2025-03-01,medium
client_1086,Jessica,Burton,client1086@ex.com,AB001086123,2024-11-05,active,26,female,low,2025-04-30,high
client_1087,Satoshi,Sato,client1087@ex.com,AB001087123,2023-01-28,active,42,male,high,2025-02-20,high
client_1088,Camila,Lopez,client1088@ex.com,AB001088123,2024-04-12,active,30,female,medium,2025-04-15,medium
client_1089,Maximilian,Hoffmann,client1089@ex.com,AB001089123,2023-08-05,active,35,male,medium,2025-03-22,medium
client_1090,Irina,Kuznetsova,client1090@ex.com,AB001090123,2024-07-15,active,27,female,medium,2025-04-18,medium
client_1091,Thomas,Powell,client1091@ex.com,AB001091123,2023-11-25,active,34,male,medium,2025-03-08,medium
client_1092,Lin,Wang,client1092@ex.com,AB001092123,2024-01-08,active,25,female,low,2025-04-05,high
client_1093,Henri,Girard,client1093@ex.com,AB001093123,2023-05-15,active,41,male,high,2025-02-28,high
client_1094,Gabriela,Moreno,client1094@ex.com,AB001094123,2024-09-25,active,31,female,medium,2025-04-25,medium
client_1095,Alexei,Fedorov,client1095@ex.com,AB001095123,2023-03-08,active,37,male,medium,2025-03-15,medium
client_1096,Emma,Wallace,client1096@ex.com,AB001096123,2024-06-15,active,28,female,medium,2025-04-12,medium
client_1097,Antonio,Ferrari,client1097@ex.com,AB001097123,2023-10-25,active,33,male,medium,2025-03-20,medium
client_1098,Katharina,Huber,client1098@ex.com,AB001098123,2024-02-05,active,26,female,low,2025-04-05,high
client_1099,Yuto,Tanaka,client1099@ex.com,AB001099123,2023-07-25,active,40,male,high,2025-03-10,high
client_1100,Lucia,Herrera,client1100@ex.com,AB001100123,2024-05-05,active,31,female,medium,2025-04-22,medium
client_1101,Felix,Keller,client1101@ex.com,AB001101123,2023-12-12,active,37,male,medium,2025-03-25,medium
client_1102,Tatiana,Petrova,client1102@ex.com,AB001102123,2024-10-28,active,27,female,medium,2025-04-28,medium
client_1103,Alexander,Sutton,client1103@ex.com,AB001103123,2023-04-15,active,44,male,high,2025-02-18,high
client_1104,Audrey,Lambert,client1104@ex.com,AB001104123,2024-08-18,active,25,female,low,2025-04-20,high
client_1105,Diego,Silva,client1105@ex.com,AB001105123,2023-09-25,active,32,male,medium,2025-03-18,medium
client_1106,Lena,Müller,client1106@ex.com,AB001106123,2024-03-01,active,28,female,medium,2025-04-08,medium
client_1107,Mikhail,Mikhailov,client1107@ex.com,AB001107123,2023-06-28,active,39,male,medium,2025-03-01,medium
client_1108,Olivia,Ferguson,client1108@ex.com,AB001108123,2024-11-15,active,26,female,low,2025-04-30,high
client_1109,Kenji,Watanabe,client1109@ex.com,AB001109123,2023-01-08,active,43,male,high,2025-02-20,high
client_1110,Sofia,Rodriguez,client1110@ex.com,AB001110123,2024-04-22,active,30,female,medium,2025-04-15,medium
client_1111,Jan,Fischer,client1111@ex.com,AB001111123,2023-08-15,active,36,male,medium,2025-03-22,medium
client_1112,Anastasia,Ivanova,client1112@ex.com,AB001112123,2024-07-25,active,27,female,medium,2025-04-18,medium
client_1113,Daniel,Nichols,client1113@ex.com,AB001113123,2023-11-05,active,35,male,medium,2025-03-08,medium
client_1114,Jia,Li,client1114@ex.com,AB001114123,2024-01-18,active,24,female,low,2025-04-05,high
client_1115,François,Durand,client1115@ex.com,AB001115123,2023-05-25,active,41,male,high,2025-02-28,high
client_1116,Valentina,Diaz,client1116@ex.com,AB001116123,2024-09-01,active,31,female,medium,2025-04-25,medium
client_1117,Dmitri,Kozlov,client1117@ex.com,AB001117123,2023-03-18,active,37,male,medium,2025-03-15,medium
client_1118,Charlotte,Lane,client1118@ex.com,AB001118123,2024-06-25,active,28,female,medium,2025-04-12,medium
client_1119,Roberto,Russo,client1119@ex.com,AB001119123,2023-10-08,active,33,male,medium,2025-03-20,medium
client_1120,Julia,Schneider,client1120@ex.com,AB001120123,2024-02-15,active,26,female,low,2025-04-05,high
client_1121,Haruki,Suzuki,client1121@ex.com,AB001121123,2023-07-08,active,40,male,high,2025-03-10,high
client_1122,Elena,Vargas,client1122@ex.com,AB001122123,2024-05-15,active,31,female,medium,2025-04-22,medium
client_1123,Stefan,Meyer,client1123@ex.com,AB001123123,2023-12-22,active,38,male,medium,2025-03-25,medium
client_1124,Olga,Sokolova,client1124@ex.com,AB001124123,2024-10-05,active,27,female,medium,2025-04-28,medium
client_1125,Christopher,Harding,client1125@ex.com,AB001125123,2023-04-25,active,45,male,high,2025-02-18,high
client_1126,Marie,Blanc,client1126@ex.com,AB001126123,2024-08-28,active,25,female,low,2025-04-20,high
client_1127,Carlos,Flores,client1127@ex.com,AB001127123,2023-09-08,active,32,male,medium,2025-03-18,medium
client_1128,Hannah,Wolf,client1128@ex.com,AB001128123,2024-03-12,active,28,female,medium,2025-04-08,medium
client_1129,Sergey,Fedorov,client1129@ex.com,AB001129123,2023-06-05,active,39,male,medium,2025-03-01,medium
client_1130,Rebecca,Stanley,client1130@ex.com,AB001130123,2024-11-25,active,26,female,low,2025-04-30,high
client_1131,Ryo,Kobayashi,client1131@ex.com,AB001131123,2023-01-18,active,42,male,high,2025-02-20,high
client_1132,Lucia,Ramos,client1132@ex.com,AB001132123,2024-04-08,active,30,female,medium,2025-04-15,medium
client_1133,Niklas,Wagner,client1133@ex.com,AB001133123,2023-08-25,active,35,male,medium,2025-03-22,medium
client_1134,Irina,Smirnova,client1134@ex.com,AB001134123,2024-07-05,active,27,female,medium,2025-04-18,medium
client_1135,Matthew,Porter,client1135@ex.com,AB001135123,2023-11-12,active,34,male,medium,2025-03-08,medium
client_1136,Xiu,Zhang,client1136@ex.com,AB001136123,2024-01-25,active,25,female,low,2025-04-05,high
client_1137,Louis,Laurent,client1137@ex.com,AB001137123,2023-05-01,active,41,male,high,2025-02-28,high
client_1138,Carolina,Mendoza,client1138@ex.com,AB001138123,2024-09-12,active,31,female,medium,2025-04-25,medium
client_1139,Igor,Volkov,client1139@ex.com,AB001139123,2023-03-28,active,37,male,medium,2025-03-15,medium
client_1140,Zoe,Marsh,client1140@ex.com,AB001140123,2024-06-01,active,28,female,medium,2025-04-12,medium
client_1141,Matteo,Ricci,client1141@ex.com,AB001141123,2023-10-18,active,33,male,medium,2025-03-20,medium
client_1142,Katja,Weber,client1142@ex.com,AB001142123,2024-02-25,active,26,female,low,2025-04-05,high
client_1143,Takashi,Yamamoto,client1143@ex.com,AB001143123,2023-07-18,active,40,male,high,2025-03-10,high
client_1144,Carmen,Navarro,client1144@ex.com,AB001144123,2024-05-28,active,31,female,medium,2025-04-22,medium
client_1145,Markus,Schulz,client1145@ex.com,AB001145123,2023-12-08,active,37,male,medium,2025-03-25,medium
client_1146,Svetlana,Lebedeva,client1146@ex.com,AB001146123,2024-10-15,active,27,female,medium,2025-04-28,medium
client_1147,Benjamin,Barker,client1147@ex.com,AB001147123,2023-04-01,active,44,male,high,2025-02-18,high
client_1148,Chloé,Martin,client1148@ex.com,AB001148123,2024-08-05,active,25,female,low,2025-04-20,high
client_1149,Hector,Castro,client1149@ex.com,AB001149123,2023-09-18,active,32,male,medium,2025-03-18,medium
client_1150,Lena,Schulz,client1150@ex.com,AB001150123,2024-03-22,active,28,female,medium,2025-04-08,medium
client_1151,Dmitry,Morozov,client1151@ex.com,AB001151123,2023-06-15,active,39,male,medium,2025-03-01,medium
client_1152,Sarah,Barton,client1152@ex.com,AB001152123,2024-11-08,active,26,female,low,2025-04-30,high
client_1153,Akio,Yamada,client1153@ex.com,AB001153123,2023-01-25,active,43,male,high,2025-02-20,high
client_1154,Isabella,Reyes,client1154@ex.com,AB001154123,2024-04-18,active,30,female,medium,2025-04-15,medium
client_1155,Tobias,Hoffmann,client1155@ex.com,AB001155123,2023-08-01,active,36,male,medium,2025-03-22,medium
client_1156,Natalia,Popova,client1156@ex.com,AB001156123,2024-07-12,active,27,female,medium,2025-04-18,medium
client_1157,Ryan,Fleming,client1157@ex.com,AB001157123,2023-11-22,active,35,male,medium,2025-03-08,medium
client_1158,Mei,Liu,client1158@ex.com,AB001158123,2024-01-05,active,24,female,low,2025-04-05,high
client_1159,Pierre,Petit,client1159@ex.com,AB001159123,2023-05-12,active,41,male,high,2025-02-28,high
client_1160,Valeria,Ortiz,client1160@ex.com,AB001160123,2024-09-22,active,31,female,medium,2025-04-25,medium
client_1161,Sergei,Kuznetsov,client1161@ex.com,AB001161123,2023-03-05,inactive,37,male,medium,2025-03-15,medium
client_1162,Olivia,Pearce,client1162@ex.com,AB001162123,2024-06-12,active,28,female,medium,2025-04-12,medium
client_1163,Marco,Marino,client1163@ex.com,AB001163123,2023-10-28,active,33,male,medium,2025-03-20,medium
client_1164,Katja,Koch,client1164@ex.com,AB001164123,2024-02-01,active,26,female,low,2025-04-05,high
client_1165,Hiroshi,Takahashi,client1165@ex.com,AB001165123,2023-07-28,active,40,male,high,2025-03-10,high
client_1166,Ana,Perez,client1166@ex.com,AB001166123,2024-05-08,active,31,female,medium,2025-04-22,medium
client_1167,Lukas,Müller,client1167@ex.com,AB001167123,2023-12-18,active,38,male,medium,2025-03-25,medium
client_1168,Elena,Orlova,client1168@ex.com,AB001168123,2024-10-25,active,27,female,medium,2025-04-28,medium
client_1169,Nathan,Dawson,client1169@ex.com,AB001169123,2023-04-12,active,45,male,high,2025-02-18,high
client_1170,Sophie,Dubois,client1170@ex.com,AB001170123,2024-08-15,active,25,female,low,2025-04-20,high
client_1171,Miguel,Jimenez,client1171@ex.com,AB001171123,2023-09-28,active,32,male,medium,2025-03-18,medium
client_1172,Anna,Huber,client1172@ex.com,AB001172123,2024-03-08,active,28,female,medium,2025-04-08,medium
client_1173,Vladimir,Smirnov,client1173@ex.com,AB001173123,2023-06-25,active,39,male,medium,2025-03-01,medium
client_1174,Jessica,Parsons,client1174@ex.com,AB001174123,2024-11-18,active,26,female,low,2025-04-30,high
client_1175,Satoshi,Ito,client1175@ex.com,AB001175123,2023-01-01,active,42,male,high,2025-02-20,high
client_1176,Camila,Romero,client1176@ex.com,AB001176123,2024-04-28,active,30,female,medium,2025-04-15,medium
client_1177,Maximilian,Becker,client1177@ex.com,AB001177123,2023-08-12,active,35,male,medium,2025-03-22,medium
client_1178,Irina,Mikhailova,client1178@ex.com,AB001178123,2024-07-22,active,27,female,medium,2025-04-18,medium
client_1179,Thomas,Harmon,client1179@ex.com,AB001179123,2023-11-30,active,34,male,medium,2025-03-08,medium
client_1180,Lin,Chen,client1180@ex.com,AB001180123,2024-01-15,active,25,female,low,2025-04-05,high
client_1181,Henri,Moreau,client1181@ex.com,AB001181123,2023-05-22,active,41,male,high,2025-02-28,high
client_1182,Gabriela,Cruz,client1182@ex.com,AB001182123,2024-09-08,active,31,female,medium,2025-04-25,medium
client_1183,Alexei,Sokolov,client1183@ex.com,AB001183123,2023-03-15,active,37,male,medium,2025-03-15,medium
client_1184,Emma,Howell,client1184@ex.com,AB001184123,2024-06-22,active,28,female,medium,2025-04-12,medium
client_1185,Antonio,Santoro,client1185@ex.com,AB001185123,2023-10-05,active,33,male,medium,2025-03-20,medium
client_1186,Katharina,Wolf,client1186@ex.com,AB001186123,2024-02-12,active,26,female,low,2025-04-05,high
client_1187,Yuto,Nakamura,client1187@ex.com,AB001187123,2023-07-05,active,40,male,high,2025-03-10,high
client_1188,Lucia,Soto,client1188@ex.com,AB001188123,2024-05-18,active,31,female,medium,2025-04-22,medium
client_1189,Felix,Wagner,client1189@ex.com,AB001189123,2023-12-28,active,38,male,medium,2025-03-25,medium
client_1190,Tatiana,Kuznetsova,client1190@ex.com,AB001190123,2024-10-01,active,27,female,medium,2025-04-28,medium
client_1191,Alexander,Faulkner,client1191@ex.com,AB001191123,2023-04-22,active,44,male,high,2025-02-18,high
client_1192,Audrey,Rousseau,client1192@ex.com,AB001192123,2024-08-25,active,25,female,low,2025-04-20,high
client_1193,Diego,Gutierrez,client1193@ex.com,AB001193123,2023-09-05,active,32,male,medium,2025-03-18,medium
client_1194,Lena,Fischer,client1194@ex.com,AB001194123,2024-03-18,active,28,female,medium,2025-04-08,medium
client_1195,Mikhail,Lebedev,client1195@ex.com,AB001195123,2023-06-08,active,39,male,medium,2025-03-01,medium
client_1196,Olivia,Garrett,client1196@ex.com,AB001196123,2024-11-28,active,26,female,low,2025-04-30,high
client_1197,Kenji,Sato,client1197@ex.com,AB001197123,2023-01-12,active,43,male,high,2025-02-20,high
client_1198,Sofia,Martinez,client1198@ex.com,AB001198123,2024-04-05,active,30,female,medium,2025-04-15,medium
client_1199,Jan,Schulz,client1199@ex.com,AB001199123,2023-08-22,active,36,male,medium,2025-03-22,medium
client_1200,Anastasia,Petrova,client1200@ex.com,AB001200123,2024-07-01,active,27,female,medium,2025-04-18,medium
